Format Version,1.23,Take Name,Take 2024-01-17 05.22.17 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.22.18.071 PM,Capture Start Frame,13450254,Total Frames in Take,7420,Total Exported Frames,7420,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6855,68.550000,-0.260116,0.364299,-0.929663,-0.143236,0.364950,-0.954445,-0.092253,0.363524,-0.720469,-0.026439,0.363971,-0.980244,0.231836,0.347495,0.201543,0.276855,0.346942,0.113009,0.847407,0.350607,-0.681805,0.886621,0.347768,-0.611466,0.924694,0.344411,-0.542029,0.963163,0.341085,-0.472458,,,,,,,,,,0.467193,0.345288,0.266217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880367,0.368678,-1.495984,,,,,,,,,,,,,,,,,,,,,,0.867710,0.363151,-1.741658,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115346,0.356167,-0.693368,0.809046,0.362705,-1.753446,0.984315,0.363039,-1.717788,,,
6856,68.560000,-0.259733,0.364589,-0.931073,-0.143732,0.364845,-0.955716,-0.091965,0.363749,-0.722008,-0.026947,0.362688,-0.980852,0.232815,0.347217,0.202917,0.277713,0.346353,0.114090,0.847703,0.351027,-0.681397,0.886570,0.347708,-0.611213,0.924792,0.344256,-0.541878,0.963347,0.341227,-0.472158,,,,,,,,,,0.468521,0.345678,0.267281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880367,0.368678,-1.495984,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115451,0.356302,-0.693118,0.809046,0.362705,-1.753446,0.984315,0.363039,-1.717788,,,
6857,68.570000,-0.259049,0.365559,-0.932225,-0.143283,0.365421,-0.957268,-0.092795,0.363173,-0.724142,-0.027454,0.364872,-0.984551,0.233580,0.346283,0.203482,0.277953,0.346112,0.114685,0.847636,0.350963,-0.681136,0.886200,0.347449,-0.611507,0.924887,0.344212,-0.541779,0.963646,0.340998,-0.471845,,,,,,,,,,0.469075,0.346266,0.267667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880299,0.368807,-1.496622,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115519,0.356388,-0.692915,0.809445,0.362437,-1.753247,0.984354,0.363113,-1.717659,,,
6858,68.580000,-0.259723,0.365367,-0.933892,-0.142707,0.364693,-0.961220,-0.092862,0.363094,-0.725952,-0.026724,0.364680,-0.985252,0.234440,0.346522,0.204380,0.278378,0.345929,0.115612,0.847692,0.351203,-0.680829,0.886200,0.347449,-0.611507,0.925009,0.344156,-0.541519,0.963660,0.341122,-0.471726,,,,,,,,,,0.469568,0.345513,0.268020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880377,0.368252,-1.495876,,,,,,,,,,,,,,,,,,,,,,0.867824,0.363176,-1.741539,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115394,0.356350,-0.693191,0.809509,0.362500,-1.753117,0.984354,0.363113,-1.717659,,,
6859,68.590000,-0.259798,0.364931,-0.935980,-0.143730,0.365119,-0.960512,-0.092263,0.363463,-0.726765,-0.027116,0.364571,-0.986618,0.235094,0.346364,0.203986,0.279395,0.346507,0.117469,0.847591,0.351042,-0.680800,0.886225,0.347447,-0.611437,0.925127,0.344151,-0.541447,0.963935,0.340949,-0.471891,,,,,,,,,,0.470896,0.346217,0.269318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880377,0.368252,-1.495876,,,,,,,,,,,,,,,,,,,,,,0.867824,0.363176,-1.741539,,,,0.925789,0.363825,-1.729306,,,,,,,,,,1.115357,0.356176,-0.693425,0.809603,0.362370,-1.753208,0.984354,0.363113,-1.717659,,,
6860,68.600000,-0.259824,0.364901,-0.936327,-0.142614,0.365661,-0.962046,-0.091560,0.363617,-0.728232,-0.026704,0.364592,-0.988036,0.236280,0.347184,0.207198,0.280067,0.346100,0.117760,0.847454,0.350774,-0.680901,0.886200,0.347449,-0.611507,0.925061,0.344054,-0.541628,0.963996,0.340786,-0.472267,,,,,,,,,,0.472069,0.345662,0.270472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880299,0.368807,-1.496622,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.926106,0.363722,-1.729325,,,,,,,,,,1.115228,0.356223,-0.693715,0.809603,0.362370,-1.753208,0.984354,0.363113,-1.717659,,,
6861,68.610000,-0.260642,0.365721,-0.939583,-0.143316,0.364002,-0.961980,-0.091172,0.364133,-0.730067,-0.026333,0.364472,-0.989363,0.236780,0.347019,0.207918,0.282119,0.346514,0.119577,0.847381,0.350667,-0.681109,0.886219,0.347418,-0.611611,0.925015,0.344266,-0.541939,0.964086,0.340851,-0.472564,,,,,,,,,,0.472949,0.345779,0.271782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880120,0.367945,-1.495589,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.926106,0.363722,-1.729325,,,,,,,,,,1.115223,0.356464,-0.693828,0.809632,0.362200,-1.753399,0.984354,0.363113,-1.717659,,,
6862,68.620000,-0.258187,0.365564,-0.939132,-0.142128,0.365300,-0.966509,-0.091621,0.363912,-0.730761,-0.026564,0.363414,-0.989717,0.238374,0.347319,0.209330,0.282624,0.345981,0.119757,0.847343,0.350571,-0.681595,0.886685,0.347726,-0.611455,0.924961,0.344309,-0.542032,0.963905,0.341107,-0.472753,,,,,,,,,,0.473615,0.345796,0.272546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880420,0.368340,-1.495738,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.926106,0.363722,-1.729325,,,,,,,,,,1.115212,0.356484,-0.693883,0.809651,0.362294,-1.753266,0.984427,0.363091,-1.717635,,,
6863,68.630000,-0.258237,0.365165,-0.940867,-0.142171,0.364668,-0.966564,-0.091876,0.363644,-0.732338,-0.024908,0.364720,-0.991711,0.240042,0.346347,0.210270,0.284758,0.345827,0.121794,0.847390,0.350562,-0.681955,0.886655,0.347955,-0.611697,0.924935,0.344335,-0.542114,0.963746,0.341196,-0.472817,,,,,,,,,,0.474995,0.346273,0.274005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880235,0.367998,-1.495442,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.926158,0.363797,-1.729187,,,,,,,,,,1.115212,0.356484,-0.693883,0.809651,0.362294,-1.753266,0.984385,0.363195,-1.717528,,,
6864,68.640000,-0.258342,0.365261,-0.942872,-0.141435,0.365338,-0.967821,-0.091345,0.364178,-0.733966,-0.025733,0.363279,-0.993318,0.239990,0.347245,0.211122,0.285725,0.345759,0.122582,0.847236,0.350991,-0.682202,0.886602,0.347932,-0.611841,0.924688,0.344439,-0.542195,0.963442,0.341262,-0.472915,,,,,,,,,,0.475537,0.345483,0.275261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925841,0.363901,-1.729168,,,,,,,,,,1.115223,0.356464,-0.693828,0.809651,0.362294,-1.753266,0.984385,0.363195,-1.717528,,,
6865,68.650000,-0.257481,0.365779,-0.944928,-0.141827,0.365506,-0.971976,-0.091499,0.363584,-0.735830,-0.025369,0.363889,-0.994516,0.241110,0.346736,0.211745,0.286483,0.346463,0.123421,0.847214,0.350660,-0.682315,0.886528,0.348068,-0.611919,0.924778,0.344404,-0.542186,0.963137,0.341206,-0.472688,,,,,,,,,,0.476538,0.344649,0.275965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925789,0.363825,-1.729306,,,,,,,,,,1.115340,0.356197,-0.693478,0.809578,0.362458,-1.753116,0.984385,0.363195,-1.717528,,,
6866,68.660000,-0.257935,0.364861,-0.947017,-0.141123,0.365158,-0.971999,-0.091001,0.364967,-0.738086,-0.024321,0.364813,-0.996821,0.242610,0.347597,0.213290,0.287415,0.346327,0.124965,0.847214,0.350660,-0.682315,0.886528,0.348068,-0.611919,0.924688,0.344439,-0.542195,0.963063,0.341110,-0.472621,,,,,,,,,,0.477909,0.345345,0.277330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925841,0.363901,-1.729168,,,,,,,,,,1.115425,0.356232,-0.693305,0.809578,0.362458,-1.753116,0.984354,0.363113,-1.717659,,,
6867,68.670000,-0.257921,0.364976,-0.948591,-0.140938,0.365805,-0.974272,-0.090514,0.364855,-0.739668,-0.024962,0.364129,-0.997814,0.243034,0.346541,0.212129,0.287817,0.345738,0.125405,0.847372,0.350582,-0.681991,0.886472,0.347959,-0.611809,0.924632,0.344463,-0.542150,0.963058,0.341108,-0.472578,,,,,,,,,,0.479626,0.345464,0.278578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925779,0.363951,-1.729148,,,,,,,,,,1.115647,0.356252,-0.693020,0.809578,0.362458,-1.753116,0.984354,0.363113,-1.717659,,,
6868,68.680000,-0.258273,0.364590,-0.949166,-0.140400,0.365120,-0.975325,-0.089694,0.365056,-0.740578,-0.024630,0.363930,-0.998982,0.244454,0.346858,0.215910,0.290068,0.346204,0.127542,0.847372,0.350582,-0.681991,0.886591,0.347792,-0.611492,0.924692,0.344410,-0.541982,0.963083,0.341082,-0.472466,,,,,,,,,,0.480004,0.345720,0.279461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880162,0.368034,-1.495452,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115692,0.356349,-0.692825,0.809273,0.362806,-1.753141,0.984354,0.363113,-1.717659,,,
6869,68.690000,-0.257828,0.364050,-0.949766,-0.140437,0.365561,-0.974519,-0.089669,0.364220,-0.741284,-0.023979,0.364077,-1.000295,0.245439,0.345773,0.216002,0.291360,0.345944,0.128874,0.847435,0.350648,-0.681627,0.886523,0.347745,-0.611258,0.924576,0.344067,-0.541891,0.963267,0.341270,-0.472172,,,,,,,,,,0.481588,0.345157,0.281048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880162,0.368034,-1.495452,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115403,0.356172,-0.693030,0.809189,0.362814,-1.753196,0.984354,0.363113,-1.717659,,,
6870,68.700000,-0.256683,0.364549,-0.950278,-0.140466,0.365690,-0.977530,-0.087726,0.365895,-0.742298,-0.023800,0.364008,-1.001530,0.246892,0.347107,0.218801,0.292154,0.346134,0.129832,0.847381,0.350667,-0.681109,0.886612,0.347730,-0.611048,0.924887,0.344212,-0.541779,0.963551,0.340980,-0.471922,,,,,,,,,,0.482828,0.345468,0.282370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867702,0.363278,-1.741502,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115217,0.356210,-0.693318,0.809189,0.362814,-1.753196,0.984354,0.363113,-1.717659,,,
6871,68.710000,-0.255920,0.364605,-0.950726,-0.139663,0.365458,-0.975552,-0.086440,0.366090,-0.742670,-0.023030,0.363647,-1.001232,0.247783,0.347011,0.219681,0.293601,0.346377,0.131194,0.847348,0.350888,-0.680890,0.886217,0.347462,-0.611384,0.924401,0.343734,-0.542065,0.963844,0.340939,-0.471956,,,,,,,,,,0.483388,0.345162,0.283213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867702,0.363278,-1.741502,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115215,0.356537,-0.693542,0.809189,0.362814,-1.753196,0.984354,0.363113,-1.717659,,,
6872,68.720000,-0.255055,0.364719,-0.950845,-0.139141,0.364684,-0.975933,-0.085954,0.365678,-0.743036,-0.022575,0.364139,-1.001962,0.249196,0.346769,0.220914,0.293641,0.345808,0.131706,0.847076,0.350713,-0.680797,0.886171,0.347491,-0.611372,0.925060,0.344191,-0.541465,0.963997,0.340922,-0.471918,,,,,,,,,,0.484616,0.345655,0.284619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115126,0.356493,-0.693765,0.809189,0.362814,-1.753196,0.984354,0.363113,-1.717659,,,
6873,68.730000,-0.254585,0.364811,-0.950752,-0.137707,0.365122,-0.976143,-0.084975,0.365449,-0.743490,-0.021415,0.363759,-1.001458,0.250597,0.348106,0.222032,0.294356,0.345357,0.132588,0.847046,0.350737,-0.680822,0.886171,0.347491,-0.611372,0.924975,0.344297,-0.541569,0.964154,0.340980,-0.471993,,,,,,,,,,0.485985,0.345130,0.286156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880513,0.368404,-1.495593,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115085,0.356527,-0.693797,0.809189,0.362814,-1.753196,0.984354,0.363113,-1.717659,,,
6874,68.740000,-0.253630,0.364825,-0.951417,-0.136740,0.365334,-0.976728,-0.085860,0.363827,-0.743144,-0.020336,0.364306,-1.001924,0.250961,0.346659,0.223432,0.296167,0.344914,0.134560,0.847140,0.350785,-0.680863,0.886581,0.347748,-0.611032,0.924883,0.344224,-0.541872,0.963877,0.340870,-0.472302,,,,,,,,,,0.486526,0.344520,0.287113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880513,0.368404,-1.495593,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115107,0.356600,-0.693778,0.809273,0.362806,-1.753141,0.984354,0.363113,-1.717659,,,
6875,68.750000,-0.252065,0.365067,-0.952472,-0.135691,0.366459,-0.979519,-0.085335,0.363485,-0.743324,-0.018764,0.363646,-1.002220,0.251982,0.346534,0.224544,0.296879,0.345808,0.135618,0.847142,0.350776,-0.681187,0.886485,0.347758,-0.611195,0.924813,0.344364,-0.541948,0.963453,0.340964,-0.472374,,,,,,,,,,0.486760,0.343919,0.287813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880513,0.368404,-1.495593,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925728,0.363875,-1.729285,,,,,,,,,,1.114973,0.356457,-0.693727,0.809273,0.362806,-1.753141,0.984354,0.363113,-1.717659,,,
6876,68.760000,-0.250603,0.365172,-0.953029,-0.133986,0.365128,-0.978075,-0.084182,0.363720,-0.743931,-0.017235,0.364191,-1.002867,0.253528,0.347121,0.226130,0.298645,0.346908,0.136176,0.847252,0.350701,-0.681888,0.886489,0.347701,-0.611332,0.924694,0.344411,-0.542029,0.963102,0.341075,-0.472500,,,,,,,,,,0.488830,0.345729,0.290399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880513,0.368404,-1.495593,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925789,0.363825,-1.729306,,,,,,,,,,1.115137,0.356652,-0.693635,0.809578,0.362458,-1.753116,0.984354,0.363113,-1.717659,,,
6877,68.770000,-0.249104,0.365065,-0.953283,-0.132093,0.364923,-0.978527,-0.082715,0.364645,-0.744082,-0.014908,0.364750,-1.004081,0.254160,0.346198,0.227400,0.299700,0.346448,0.138556,0.847291,0.350708,-0.682012,0.886426,0.347953,-0.611791,0.924326,0.344177,-0.542105,0.963038,0.341116,-0.472545,,,,,,,,,,0.489670,0.345572,0.290872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880595,0.368402,-1.495536,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.926158,0.363797,-1.729187,,,,,,,,,,1.115016,0.356314,-0.693122,0.809578,0.362458,-1.753116,0.984354,0.363113,-1.717659,,,
6878,68.780000,-0.247785,0.364641,-0.952951,-0.131656,0.364922,-0.977182,-0.080535,0.364610,-0.743648,-0.015233,0.365733,-1.004446,0.255609,0.345459,0.228578,0.300167,0.345655,0.139430,0.847255,0.350850,-0.682123,0.886398,0.347986,-0.611882,0.924260,0.344174,-0.542241,0.962753,0.340987,-0.472544,,,,,,,,,,0.490834,0.344877,0.292746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880595,0.368402,-1.495536,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925841,0.363901,-1.729168,,,,,,,,,,1.114982,0.356078,-0.692955,0.809578,0.362458,-1.753116,0.984427,0.363091,-1.717635,,,
6879,68.790000,-0.246740,0.364200,-0.951523,-0.130487,0.363662,-0.975699,-0.079077,0.364175,-0.742664,-0.013279,0.364474,-1.001865,0.256706,0.346720,0.230002,0.302701,0.348715,0.140460,0.847145,0.350787,-0.682373,0.886398,0.347986,-0.611882,0.924170,0.344228,-0.542348,0.962588,0.341149,-0.472629,,,,,,,,,,0.491551,0.344116,0.293516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880513,0.368404,-1.495593,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.926210,0.363873,-1.729049,,,,,,,,,,1.115055,0.356131,-0.692794,0.809578,0.362458,-1.753116,0.984535,0.363179,-1.717439,,,
6880,68.800000,-0.245613,0.364298,-0.950711,-0.128332,0.365106,-0.977788,-0.077954,0.364138,-0.742343,-0.012830,0.363361,-1.001097,0.257517,0.346490,0.231150,0.302820,0.346850,0.142871,0.847255,0.350850,-0.682123,0.886411,0.347969,-0.611838,0.923957,0.343931,-0.542546,0.962753,0.340987,-0.472544,,,,,,,,,,0.492559,0.344920,0.294812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880513,0.368404,-1.495593,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925893,0.363977,-1.729030,,,,,,,,,,1.115066,0.356164,-0.692944,0.809578,0.362458,-1.753116,0.984459,0.363173,-1.717502,,,
6881,68.810000,-0.243629,0.365582,-0.949766,-0.127187,0.365800,-0.976570,-0.076106,0.365162,-0.742379,-0.011105,0.364173,-1.000264,0.259012,0.346802,0.232378,0.303200,0.345322,0.143078,0.847255,0.350850,-0.682123,0.886590,0.347720,-0.611543,0.924409,0.344199,-0.542047,0.963083,0.341082,-0.472466,,,,,,,,,,0.493631,0.345699,0.296444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880235,0.367998,-1.495442,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925893,0.363977,-1.729030,,,,,,,,,,1.114919,0.355918,-0.693183,0.809578,0.362458,-1.753116,0.984385,0.363195,-1.717528,,,
6882,68.820000,-0.241929,0.365822,-0.948592,-0.125626,0.365581,-0.973839,-0.075684,0.365484,-0.743396,-0.008916,0.365901,-0.999503,0.260260,0.347298,0.233803,0.304198,0.345564,0.144634,0.847325,0.350498,-0.681666,0.886489,0.347701,-0.611332,0.924758,0.344404,-0.541950,0.963246,0.341042,-0.472440,,,,,,,,,,0.495356,0.344862,0.297635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880235,0.367998,-1.495442,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925893,0.363977,-1.729030,,,,,,,,,,1.115239,0.356237,-0.693476,0.809578,0.362458,-1.753116,0.984385,0.363195,-1.717528,,,
6883,68.830000,-0.241628,0.365262,-0.947877,-0.124513,0.365678,-0.973008,-0.074440,0.363866,-0.739488,-0.008111,0.364833,-0.999208,0.260827,0.346466,0.235241,0.306010,0.346272,0.147251,0.847307,0.350649,-0.681217,0.886502,0.347733,-0.611113,0.924903,0.344330,-0.541942,0.963778,0.340774,-0.472208,,,,,,,,,,0.496374,0.344193,0.298536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880595,0.368402,-1.495536,,,,,,,,,,,,,,,,,,,,,,0.867906,0.363194,-1.741455,,,,0.925779,0.363951,-1.729148,,,,,,,,,,1.115126,0.356493,-0.693765,0.809578,0.362458,-1.753116,0.984385,0.363195,-1.717528,,,
6884,68.840000,-0.240759,0.364986,-0.947493,-0.124073,0.365159,-0.972533,-0.073728,0.363365,-0.738889,-0.006869,0.364661,-0.998204,0.262014,0.346404,0.236152,0.307489,0.348082,0.147076,0.847268,0.350521,-0.681069,0.886612,0.347730,-0.611048,0.925033,0.344302,-0.541904,0.964104,0.340842,-0.472469,,,,,,,,,,0.496405,0.343615,0.298690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880235,0.367998,-1.495442,,,,,,,,,,,,,,,,,,,,,,0.867843,0.363242,-1.741440,,,,0.925779,0.363951,-1.729148,,,,,,,,,,1.115128,0.356510,-0.693826,0.809273,0.362806,-1.753141,0.984385,0.363195,-1.717528,,,
6885,68.850000,-0.239913,0.364792,-0.947009,-0.122858,0.364780,-0.974276,-0.072800,0.363168,-0.738500,-0.005699,0.364299,-0.997908,0.263492,0.346944,0.237249,0.307962,0.346548,0.147115,0.847154,0.350687,-0.680806,0.886200,0.347449,-0.611507,0.925106,0.344256,-0.541749,0.964301,0.340849,-0.472414,,,,,,,,,,0.498121,0.345445,0.300292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867763,0.363227,-1.741522,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115212,0.356484,-0.693883,0.809314,0.362897,-1.752995,0.984354,0.363113,-1.717659,,,
6886,68.860000,-0.238076,0.363959,-0.946273,-0.121347,0.365109,-0.973751,-0.071341,0.363289,-0.738022,-0.004355,0.364653,-0.997029,0.264291,0.346224,0.238692,0.308423,0.345547,0.149411,0.847454,0.350774,-0.680901,0.886200,0.347449,-0.611507,0.925019,0.344183,-0.541741,0.964104,0.340842,-0.472469,,,,,,,,,,0.499761,0.345415,0.301574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867702,0.363278,-1.741502,,,,0.925655,0.363865,-1.729355,,,,,,,,,,1.115128,0.356510,-0.693826,0.809314,0.362897,-1.752995,0.984354,0.363113,-1.717659,,,
6887,68.870000,-0.236370,0.364708,-0.946416,-0.119774,0.364859,-0.970858,-0.069130,0.364446,-0.737355,-0.003618,0.362323,-0.996118,0.264785,0.345912,0.239682,0.310260,0.346347,0.151065,0.847381,0.350667,-0.681109,0.886227,0.347426,-0.611548,0.924913,0.344209,-0.541890,0.963778,0.340774,-0.472208,,,,,,,,,,0.500752,0.344326,0.302630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880440,0.368440,-1.495602,,,,,,,,,,,,,,,,,,,,,,0.867702,0.363278,-1.741502,,,,0.925579,0.363880,-1.729391,,,,,,,,,,1.115222,0.356449,-0.693767,0.809139,0.362977,-1.753031,0.984354,0.363113,-1.717659,,,
6888,68.880000,-0.234981,0.364596,-0.946270,-0.118705,0.365089,-0.970558,-0.067806,0.365050,-0.736942,-0.002309,0.363338,-0.995508,0.266028,0.345102,0.239268,0.311218,0.347381,0.151618,0.847372,0.350545,-0.681565,0.886508,0.347748,-0.611224,0.924792,0.344256,-0.541878,0.963354,0.340904,-0.472331,,,,,,,,,,0.502268,0.344418,0.304764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.880595,0.368402,-1.495536,,,,,,,,,,,,,,,,,,,,,,0.867318,0.362941,-1.741395,,,,0.925579,0.363880,-1.729391,,,,,,,,,,1.115329,0.356188,-0.693420,0.809139,0.362977,-1.753031,0.984315,0.363039,-1.717788,,,
