Format Version,1.23,Take Name,Take 2024-02-12 07.55.11 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 07.55.11.621 PM,Capture Start Frame,4140152,Total Frames in Take,6045,Total Exported Frames,6045,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5530,55.300000,,,,-0.300748,0.365309,-0.781794,-0.171229,0.359419,-0.574307,-0.605016,0.346036,0.519945,-0.525713,0.344083,0.509434,-0.264750,0.360545,-0.540206,-0.516913,0.355039,0.266960,-0.447228,0.341180,0.499959,-0.368359,0.338745,0.489952,0.705383,0.352783,-1.526815,-0.223562,0.360568,-1.778161,-0.093304,0.363898,-2.013602,-0.104423,0.358430,-1.773057,0.016413,0.354919,-1.769819,0.653527,0.343759,-1.264235,0.881624,0.337872,-1.325850,0.711461,0.344987,-1.280254,,,,0.768200,0.342714,-1.295948,,,,0.825300,0.341004,-1.311367,,,,,,,,,,,,,,,,,,,,,
5531,55.310000,,,,-0.300549,0.366201,-0.783525,-0.171210,0.359418,-0.575664,-0.605319,0.345981,0.520451,-0.525460,0.343975,0.510242,-0.264557,0.360462,-0.541935,-0.516745,0.355010,0.267537,-0.447229,0.341123,0.500707,-0.368271,0.338818,0.490698,0.705585,0.352767,-1.526694,-0.225587,0.360519,-1.778478,-0.095389,0.363521,-2.014283,-0.106401,0.358400,-1.773173,0.014434,0.354965,-1.770290,0.653767,0.343778,-1.264113,0.881888,0.337895,-1.325745,0.711751,0.345053,-1.280139,,,,0.768599,0.342926,-1.295856,,,,0.825583,0.341157,-1.311255,,,,,,,,,,,,,,,,,,,,,
5532,55.320000,,,,-0.299959,0.365371,-0.784840,-0.171243,0.359405,-0.576811,-0.605340,0.346089,0.521211,-0.525487,0.344055,0.510991,-0.265177,0.360510,-0.543426,-0.516630,0.355052,0.268289,-0.446990,0.341029,0.501524,-0.368235,0.338734,0.491496,0.705793,0.352756,-1.526622,-0.227454,0.360678,-1.778809,-0.097672,0.363678,-2.014420,-0.108515,0.358460,-1.773607,0.011208,0.357222,-1.768320,0.653913,0.343734,-1.264076,0.882125,0.337988,-1.325623,0.711908,0.345008,-1.280036,,,,0.768780,0.342944,-1.295726,,,,0.825774,0.341160,-1.311162,,,,,,,,,,,,,,,,,,,,,
5533,55.330000,,,,-0.299778,0.366243,-0.786127,-0.171666,0.359441,-0.577612,-0.605305,0.346068,0.522025,-0.525808,0.344186,0.511604,-0.265413,0.360512,-0.544521,-0.516649,0.355067,0.269172,-0.447077,0.341007,0.502236,-0.368199,0.338708,0.492388,0.705924,0.352839,-1.526515,-0.229387,0.360452,-1.779032,-0.098987,0.363355,-2.014728,-0.110136,0.358440,-1.773892,0.009554,0.357197,-1.768399,0.654031,0.343779,-1.263984,0.882231,0.338044,-1.325491,0.711995,0.345027,-1.279952,,,,0.768861,0.342958,-1.295631,,,,0.825858,0.341160,-1.311062,,,,,,,,,,,,,,,,,,,,,
5534,55.340000,,,,-0.299519,0.366280,-0.787092,-0.171801,0.359502,-0.578274,-0.605396,0.346172,0.522961,-0.525775,0.344251,0.512451,-0.265598,0.360535,-0.545325,-0.516603,0.355052,0.270127,-0.447047,0.340986,0.502995,-0.368177,0.338834,0.493174,0.706046,0.352793,-1.526407,-0.230765,0.360506,-1.779279,-0.100904,0.365788,-2.012229,-0.111449,0.358696,-1.773856,0.008114,0.357402,-1.768060,0.654057,0.343744,-1.263864,0.882391,0.338131,-1.325382,0.712020,0.344964,-1.279798,,,,0.769071,0.343090,-1.295413,,,,0.825925,0.341186,-1.310938,,,,,,,,,,,,,,,,,,,,,
5535,55.350000,,,,-0.299301,0.366321,-0.787582,-0.171639,0.359522,-0.578752,-0.605281,0.346234,0.523831,-0.525617,0.344158,0.513307,-0.265523,0.360522,-0.545832,-0.516611,0.355050,0.271072,-0.446936,0.340971,0.503868,-0.367971,0.338831,0.493931,0.706108,0.352773,-1.526275,-0.231900,0.360653,-1.779471,-0.101245,0.365762,-2.011982,-0.112654,0.358723,-1.773641,0.006826,0.357418,-1.767410,0.654099,0.343790,-1.263733,0.882522,0.338243,-1.325246,0.712041,0.344967,-1.279694,,,,0.769128,0.343095,-1.295279,,,,0.825951,0.341154,-1.310779,,,,,,,,,,,,,,,,,,,,,
5536,55.360000,,,,-0.298706,0.365769,-0.787879,-0.171411,0.359591,-0.578970,-0.605069,0.346170,0.524870,-0.525530,0.344205,0.514291,-0.265313,0.360487,-0.546038,-0.516688,0.355123,0.271980,-0.446786,0.340980,0.505011,-0.367836,0.338810,0.494752,0.706148,0.352798,-1.526063,-0.232758,0.360673,-1.779353,-0.101380,0.365750,-2.011325,-0.113530,0.358708,-1.773080,0.005926,0.357391,-1.766469,0.654129,0.343763,-1.263541,0.882669,0.338296,-1.325054,0.712070,0.344901,-1.279481,,,,0.769208,0.343082,-1.295060,,,,0.825963,0.341115,-1.310572,,,,,,,,,,,,,,,,,,,,,
5537,55.370000,,,,-0.298349,0.365709,-0.787869,-0.171053,0.359632,-0.579064,-0.604910,0.346196,0.525995,-0.525417,0.344259,0.515389,-0.264954,0.360474,-0.546117,-0.516729,0.355107,0.273025,-0.446610,0.341027,0.506073,-0.367714,0.338875,0.495650,0.706165,0.352724,-1.525728,-0.233312,0.360744,-1.778662,-0.101491,0.365702,-2.010276,-0.114133,0.358758,-1.772057,0.006584,0.355456,-1.767386,0.654228,0.343760,-1.263291,0.882789,0.338432,-1.324821,0.712311,0.345058,-1.279122,,,,0.769245,0.343163,-1.294792,,,,0.825979,0.341096,-1.310332,,,,,,,,,,,,,,,,,,,,,
5538,55.380000,,,,-0.298149,0.365288,-0.787693,-0.170443,0.359631,-0.579031,-0.604674,0.346129,0.527312,-0.525086,0.344117,0.516543,-0.264249,0.360571,-0.546040,-0.516628,0.355041,0.274163,-0.446559,0.341044,0.507042,-0.367522,0.338799,0.496791,0.706218,0.352721,-1.525423,-0.233809,0.360738,-1.777508,-0.102001,0.365732,-2.009151,-0.114590,0.358709,-1.770909,0.004997,0.357291,-1.764060,0.654357,0.343824,-1.262908,0.882929,0.338493,-1.324538,0.712384,0.345019,-1.278788,,,,0.769290,0.343169,-1.294434,,,,0.825981,0.340946,-1.309996,,,,,,,,,,,,,,,,,,,,,
5539,55.390000,,,,-0.297437,0.365708,-0.787584,-0.169773,0.359700,-0.578948,-0.604186,0.346355,0.528539,-0.524517,0.344091,0.517915,-0.263536,0.360495,-0.545895,-0.516484,0.355089,0.275304,-0.446348,0.341116,0.508067,-0.367497,0.338832,0.497961,0.706229,0.352765,-1.524921,-0.234329,0.360820,-1.775973,-0.103181,0.365819,-2.007964,-0.114981,0.358741,-1.769699,0.004497,0.357144,-1.763222,0.654413,0.343948,-1.262447,0.882985,0.338624,-1.324201,0.712454,0.345081,-1.278340,,,,0.769356,0.343228,-1.294016,,,,0.826028,0.340990,-1.309586,,,,,,,,,,,,,,,,,,,,,
5540,55.400000,,,,-0.296955,0.365315,-0.787186,-0.168904,0.359551,-0.578704,-0.604490,0.346260,0.529529,-0.524692,0.344111,0.518816,-0.262753,0.360568,-0.545618,-0.516312,0.354984,0.276553,-0.446223,0.341094,0.509287,-0.367444,0.338852,0.499125,0.706179,0.352742,-1.524475,-0.234834,0.361010,-1.774104,-0.105050,0.365673,-2.006904,-0.115642,0.358727,-1.768507,0.003973,0.357172,-1.762703,0.654444,0.343993,-1.261915,0.883103,0.338715,-1.323872,0.712608,0.345078,-1.277790,,,,0.769209,0.343241,-1.293569,,,,0.826130,0.340997,-1.309149,,,,,,,,,,,,,,,,,,,,,
5541,55.410000,,,,-0.296177,0.365305,-0.786804,-0.168049,0.359515,-0.578414,-0.604478,0.346296,0.530518,-0.524767,0.344140,0.520028,-0.261935,0.360539,-0.545305,-0.516019,0.354934,0.277621,-0.446083,0.341088,0.510678,-0.367344,0.338739,0.500487,0.706065,0.352713,-1.523885,-0.235527,0.360950,-1.772351,-0.105983,0.363714,-2.008175,-0.116285,0.358730,-1.767590,0.003332,0.357194,-1.762508,0.654603,0.344032,-1.261273,0.883237,0.338932,-1.323469,0.712635,0.345020,-1.277222,,,,0.769243,0.343236,-1.293032,,,,0.826111,0.341087,-1.308548,,,,,,,,,,,,,,,,,,,,,
5542,55.420000,,,,-0.294806,0.364713,-0.786457,-0.167136,0.359551,-0.577985,-0.604441,0.346173,0.531574,-0.524742,0.344035,0.521221,-0.260913,0.360559,-0.544896,-0.515653,0.354954,0.278785,-0.446155,0.341104,0.511894,-0.367212,0.338707,0.501971,0.705955,0.352737,-1.523268,-0.236410,0.360824,-1.770758,-0.109625,0.365831,-2.005207,-0.117100,0.358619,-1.766754,0.002380,0.357122,-1.762381,0.654726,0.344124,-1.260550,0.883365,0.339090,-1.322945,0.712676,0.344953,-1.276630,,,,0.769251,0.343157,-1.292469,,,,0.826265,0.341231,-1.307887,,,,,,,,,,,,,,,,,,,,,
5543,55.430000,,,,-0.293743,0.365154,-0.786071,-0.166155,0.359515,-0.577469,-0.604234,0.346081,0.532615,-0.524755,0.343979,0.522328,-0.259956,0.360456,-0.544397,-0.515183,0.355060,0.280031,-0.445957,0.341030,0.513162,-0.366976,0.338718,0.503452,0.705829,0.352787,-1.522554,-0.237431,0.360788,-1.769506,-0.111647,0.365892,-2.004496,-0.118091,0.358794,-1.765883,0.001439,0.357209,-1.762072,0.654806,0.344063,-1.259811,0.883512,0.339240,-1.322416,0.712507,0.344999,-1.275977,,,,0.769169,0.343430,-1.291654,,,,0.826364,0.341295,-1.307236,,,,,,,,,,,,,,,,,,,,,
5544,55.440000,,,,-0.292405,0.365536,-0.785748,-0.165000,0.359409,-0.576806,-0.604127,0.346033,0.533863,-0.524617,0.343947,0.523557,-0.258888,0.360541,-0.543824,-0.514875,0.355103,0.281426,-0.445769,0.340898,0.514489,-0.366776,0.338655,0.504702,0.705682,0.352836,-1.521751,-0.238590,0.360895,-1.768479,-0.113252,0.365664,-2.003700,-0.119173,0.358657,-1.765108,0.002306,0.359564,-1.762222,0.654790,0.343936,-1.259029,0.883767,0.339474,-1.321789,0.712429,0.344903,-1.275074,,,,0.769422,0.343520,-1.290753,,,,0.826334,0.341253,-1.306515,,,,,,,,,,,,,,,,,,,,,
5545,55.450000,,,,-0.291202,0.365283,-0.784973,-0.164094,0.359393,-0.576004,-0.603956,0.345959,0.535330,-0.524158,0.343758,0.525062,-0.257879,0.360471,-0.543248,-0.514664,0.355060,0.282710,-0.445581,0.340860,0.515893,-0.366616,0.338601,0.506041,0.705523,0.352842,-1.520797,-0.239899,0.360899,-1.767701,-0.114193,0.365749,-2.002737,-0.120477,0.358653,-1.764270,-0.000974,0.357093,-1.760444,0.654941,0.344044,-1.257953,0.884020,0.339755,-1.320973,0.712690,0.345438,-1.273901,,,,0.769590,0.343460,-1.289857,,,,0.826210,0.341166,-1.305654,,,,,,,,,,,,,,,,,,,,,
5546,55.460000,,,,-0.290046,0.365253,-0.784153,-0.162930,0.359377,-0.575177,-0.603968,0.345990,0.536898,-0.524201,0.343834,0.526479,-0.256844,0.360429,-0.542456,-0.514809,0.355083,0.284070,-0.445652,0.340824,0.517190,-0.366477,0.338610,0.507444,0.705434,0.352850,-1.519639,-0.241027,0.360948,-1.767099,-0.114663,0.365788,-2.001668,-0.121901,0.358464,-1.763018,-0.002173,0.356992,-1.759131,0.654996,0.343945,-1.256900,0.884073,0.339788,-1.320011,0.712710,0.345306,-1.272836,,,,0.769504,0.343225,-1.288866,,,,0.826305,0.341187,-1.304559,,,,,,,,,,,,,,,,,,,,,
5547,55.470000,,,,-0.288719,0.364964,-0.782960,-0.161563,0.359407,-0.574243,-0.603832,0.346053,0.538552,-0.524036,0.343955,0.528024,-0.255606,0.360375,-0.541319,-0.515129,0.355118,0.285728,-0.445551,0.340840,0.518685,-0.366594,0.338611,0.508657,0.705397,0.352911,-1.518371,-0.242150,0.360876,-1.766228,-0.113715,0.363679,-2.002828,-0.122969,0.358606,-1.761817,-0.002108,0.355282,-1.759431,0.655229,0.343830,-1.255567,0.884055,0.339754,-1.318935,0.712729,0.345215,-1.271724,,,,0.769542,0.343140,-1.287655,,,,0.826434,0.341174,-1.303408,,,,,,,,,,,,,,,,,,,,,
5548,55.480000,,,,-0.287762,0.364824,-0.781842,-0.160364,0.359329,-0.573265,-0.603774,0.345954,0.540191,-0.524083,0.343869,0.529675,-0.254292,0.360312,-0.540128,-0.515351,0.355066,0.287315,-0.445078,0.340600,0.520290,-0.366545,0.338586,0.510136,0.705397,0.352950,-1.516971,-0.243392,0.360955,-1.765062,-0.114106,0.363587,-2.001332,-0.124016,0.358679,-1.760471,-0.004439,0.357107,-1.755445,0.654886,0.344066,-1.254096,0.884385,0.340099,-1.317674,0.712755,0.344995,-1.270261,,,,0.769727,0.343119,-1.286265,,,,0.826448,0.341091,-1.302086,,,,,,,,,,,,,,,,,,,,,
5549,55.490000,,,,-0.286730,0.365760,-0.780974,-0.159154,0.359272,-0.572357,-0.603523,0.345970,0.541844,-0.523749,0.343879,0.531376,-0.252943,0.360399,-0.539062,-0.515492,0.354959,0.288869,-0.445068,0.340615,0.521778,-0.366391,0.338469,0.511515,0.705251,0.352912,-1.515534,-0.244466,0.360924,-1.763977,-0.114693,0.363396,-1.999815,-0.125192,0.358712,-1.759041,-0.005503,0.357078,-1.753814,0.654851,0.344000,-1.252453,0.884460,0.340183,-1.316281,0.712937,0.344983,-1.268658,,,,0.769722,0.343082,-1.284723,,,,0.826310,0.340852,-1.300657,,,,,,,,,,,,,,,,,,,,,
5550,55.500000,,,,-0.285581,0.365404,-0.779776,-0.157529,0.359240,-0.571462,-0.603312,0.345909,0.543552,-0.523663,0.343700,0.532848,-0.251419,0.360287,-0.538052,-0.515446,0.355006,0.290513,-0.444720,0.340610,0.523221,-0.366182,0.338628,0.512976,0.704954,0.353034,-1.513530,-0.245523,0.360977,-1.762489,-0.116813,0.365729,-1.995877,-0.126245,0.358821,-1.757637,-0.006540,0.357208,-1.752335,0.654921,0.344093,-1.250534,0.884210,0.340082,-1.314690,0.713097,0.342998,-1.266530,,,,0.769375,0.342972,-1.283045,,,,0.826335,0.341169,-1.298919,,,,,,,,,,,,,,,,,,,,,
5551,55.510000,,,,-0.283896,0.364998,-0.778664,-0.155803,0.359303,-0.570589,-0.602749,0.345643,0.545034,-0.523617,0.343806,0.534315,-0.249680,0.360038,-0.537056,-0.515188,0.354985,0.291847,-0.444701,0.340627,0.524605,-0.366026,0.338611,0.514348,0.704462,0.353064,-1.511558,-0.246406,0.361000,-1.761199,-0.117940,0.365689,-1.994599,-0.127291,0.358794,-1.756195,-0.007573,0.357262,-1.751050,0.654832,0.343912,-1.248668,0.884066,0.340213,-1.312917,0.712368,0.345175,-1.264843,,,,0.769413,0.343369,-1.280943,,,,0.826077,0.341216,-1.297005,,,,,,,,,,,,,,,,,,,,,
5552,55.520000,,,,-0.282747,0.365402,-0.777907,-0.154292,0.359214,-0.569731,-0.602967,0.345643,0.546107,-0.523499,0.343854,0.535508,-0.248104,0.360204,-0.536265,-0.514816,0.355018,0.293042,-0.445022,0.340981,0.525864,-0.365937,0.338667,0.515702,0.703938,0.352928,-1.509470,-0.247392,0.360969,-1.759590,-0.117997,0.363917,-1.995588,-0.128146,0.358815,-1.755028,-0.008416,0.357228,-1.750080,0.654564,0.343568,-1.246399,0.883634,0.340291,-1.310770,0.712054,0.345032,-1.262726,,,,0.768898,0.343040,-1.278947,,,,0.825620,0.341115,-1.294990,,,,,,,,,,,,,,,,,,,,,
5553,55.530000,,,,-0.281393,0.365668,-0.777328,-0.152790,0.359164,-0.569185,-0.603033,0.345926,0.547120,-0.523485,0.343890,0.536586,-0.246640,0.360284,-0.535715,-0.514518,0.355070,0.294243,-0.444498,0.340694,0.527228,-0.365762,0.338601,0.516944,0.703244,0.353037,-1.507231,-0.248300,0.361082,-1.758237,-0.119209,0.363694,-1.994505,-0.129137,0.358830,-1.753774,-0.009305,0.357149,-1.748901,0.653605,0.343748,-1.244152,0.882927,0.340078,-1.308683,0.711498,0.344761,-1.260651,,,,0.768264,0.342761,-1.276890,,,,0.825179,0.340968,-1.292785,,,,,,,,,,,,,,,,,,,,,
5554,55.540000,,,,-0.279808,0.365270,-0.776508,-0.151303,0.359051,-0.568856,-0.602879,0.346039,0.548200,-0.523364,0.344002,0.537624,-0.244929,0.359918,-0.535254,-0.514197,0.355044,0.295330,-0.444667,0.341040,0.528189,-0.364873,0.338277,0.518495,0.702345,0.352948,-1.504930,-0.249064,0.361056,-1.757137,-0.121406,0.365856,-1.991107,-0.129934,0.358754,-1.752761,-0.010070,0.357189,-1.747812,0.653130,0.343501,-1.241879,0.882320,0.339997,-1.306412,0.711291,0.342946,-1.257783,,,,0.767659,0.343103,-1.274389,,,,0.824392,0.341030,-1.290554,,,,,,,,,,,,,,,,,,,,,
5555,55.550000,,,,-0.278212,0.364729,-0.775919,-0.149705,0.359167,-0.568373,-0.602770,0.346071,0.549259,-0.523367,0.344289,0.538768,-0.242888,0.360219,-0.534774,-0.514035,0.355078,0.296464,-0.444247,0.340699,0.529306,-0.365341,0.338524,0.519402,0.701852,0.353006,-1.502677,-0.249794,0.361118,-1.756077,-0.121857,0.365752,-1.989897,-0.129648,0.356886,-1.753214,-0.011048,0.357041,-1.746399,0.652596,0.343263,-1.239619,0.881596,0.340076,-1.303978,0.709967,0.344822,-1.256020,,,,0.766941,0.342820,-1.272215,,,,0.823655,0.340881,-1.288152,,,,,,,,,,,,,,,,,,,,,
5556,55.560000,,,,-0.276825,0.365592,-0.776190,-0.148058,0.358977,-0.568193,-0.602039,0.345930,0.550684,-0.522681,0.343865,0.540015,-0.241696,0.360093,-0.534657,-0.514021,0.355029,0.297579,-0.443925,0.340403,0.530518,-0.365528,0.338724,0.520433,0.701199,0.352966,-1.500428,-0.250598,0.360974,-1.755146,-0.122109,0.365875,-1.988567,-0.131596,0.358634,-1.750048,-0.010581,0.355253,-1.746895,0.651189,0.345009,-1.237642,0.880986,0.340202,-1.301547,0.709543,0.342548,-1.253376,,,,0.766166,0.342770,-1.269784,,,,0.822955,0.341110,-1.285682,,,,,,,,,,,,,,,,,,,,,
5557,55.570000,,,,-0.275242,0.365696,-0.776133,-0.146752,0.358991,-0.568131,-0.602174,0.345843,0.551743,-0.522651,0.343823,0.541192,-0.240571,0.360034,-0.534656,-0.514144,0.354993,0.298718,-0.443758,0.340505,0.531642,-0.365441,0.338649,0.521358,0.700829,0.353163,-1.498005,-0.251545,0.361114,-1.754021,-0.122578,0.365715,-1.987261,-0.132437,0.358547,-1.748698,-0.012668,0.356970,-1.743158,0.650874,0.343461,-1.235147,0.880257,0.340167,-1.299072,0.708580,0.344987,-1.251290,,,,0.765461,0.342906,-1.267416,,,,0.822223,0.341049,-1.283324,,,,,,,,,,,,,,,,,,,,,
5558,55.580000,,,,-0.274063,0.365494,-0.776210,-0.145540,0.358935,-0.568142,-0.602178,0.346112,0.552862,-0.522585,0.343847,0.542300,-0.239412,0.360046,-0.534684,-0.514237,0.355046,0.299851,-0.443790,0.340676,0.532730,-0.365117,0.338447,0.522321,0.700342,0.353099,-1.495933,-0.252480,0.360961,-1.752547,-0.121851,0.363904,-1.988081,-0.133273,0.358629,-1.747181,-0.013533,0.357075,-1.741533,0.650322,0.343201,-1.232906,0.879360,0.339910,-1.296678,0.707747,0.344694,-1.249130,,,,0.764630,0.342556,-1.265241,,,,0.821555,0.340885,-1.280941,,,,,,,,,,,,,,,,,,,,,
5559,55.590000,,,,-0.272739,0.365417,-0.776497,-0.144480,0.358938,-0.568164,-0.601814,0.345813,0.554094,-0.522155,0.343514,0.543713,-0.238281,0.359731,-0.534879,-0.514107,0.355037,0.301046,-0.443663,0.340673,0.533825,-0.364990,0.338477,0.523513,0.699803,0.353230,-1.493541,-0.253343,0.360978,-1.751081,-0.123979,0.365828,-1.984199,-0.134072,0.358680,-1.745833,-0.014440,0.357171,-1.740053,0.649153,0.343315,-1.230674,0.879016,0.340069,-1.294403,0.707482,0.342303,-1.246420,,,,0.764282,0.342786,-1.262769,,,,0.820819,0.340968,-1.278655,,,,,,,,,,,,,,,,,,,,,
5560,55.600000,,,,-0.271650,0.365263,-0.776968,-0.143633,0.358926,-0.568512,-0.601854,0.345647,0.555344,-0.522094,0.343460,0.544953,-0.237532,0.359763,-0.535360,-0.514003,0.355020,0.302226,-0.443470,0.340545,0.535153,-0.364889,0.338595,0.524744,0.699331,0.353220,-1.491278,-0.254138,0.360987,-1.749585,-0.124952,0.365832,-1.982767,-0.134920,0.358688,-1.744328,-0.014021,0.355215,-1.740821,0.649076,0.343337,-1.228313,0.878409,0.340081,-1.292142,0.707196,0.342507,-1.244071,,,,0.763368,0.342684,-1.260600,,,,0.820367,0.341034,-1.276366,,,,,,,,,,,,,,,,,,,,,
5561,55.610000,,,,-0.270733,0.365451,-0.777832,-0.143083,0.358942,-0.569150,-0.601775,0.345674,0.556459,-0.522347,0.343838,0.545777,-0.236620,0.359883,-0.536168,-0.513670,0.355063,0.303433,-0.443355,0.340481,0.536259,-0.364571,0.338595,0.525980,0.698877,0.353041,-1.489173,-0.254782,0.360938,-1.748274,-0.125926,0.365830,-1.981544,-0.135619,0.358691,-1.743104,-0.015840,0.357208,-1.737676,0.648746,0.343112,-1.226243,0.877988,0.340127,-1.289865,0.706209,0.344621,-1.242319,,,,0.763122,0.342436,-1.258412,,,,0.820058,0.340894,-1.274134,,,,,,,,,,,,,,,,,,,,,
5562,55.620000,,,,-0.269859,0.366001,-0.778899,-0.142511,0.358988,-0.570059,-0.601542,0.345636,0.557599,-0.521914,0.343529,0.546837,-0.236312,0.359717,-0.537185,-0.513374,0.355003,0.304432,-0.442867,0.340485,0.537533,-0.364400,0.338516,0.527068,0.698235,0.352987,-1.486692,-0.255349,0.361025,-1.746985,-0.126281,0.367319,-1.981257,-0.136147,0.358662,-1.741983,-0.016364,0.357238,-1.736569,0.648044,0.343236,-1.223995,0.877730,0.340068,-1.287722,0.706364,0.342414,-1.239515,,,,0.762886,0.342525,-1.256071,,,,0.819526,0.340834,-1.272043,,,,,,,,,,,,,,,,,,,,,
5563,55.630000,,,,-0.269399,0.365574,-0.779929,-0.141809,0.359034,-0.571230,-0.601471,0.345595,0.558476,-0.521619,0.343375,0.548206,-0.235598,0.359888,-0.538252,-0.513132,0.354960,0.305360,-0.443125,0.340484,0.538355,-0.364334,0.338458,0.528183,0.697831,0.353124,-1.484583,-0.255701,0.360915,-1.746071,-0.126905,0.365918,-1.979671,-0.136507,0.358781,-1.741186,-0.016815,0.357130,-1.735729,0.647919,0.343158,-1.221570,0.877241,0.339639,-1.285559,0.705794,0.344293,-1.237874,,,,0.762456,0.342657,-1.253924,,,,0.819464,0.340667,-1.269623,,,,,,,,,,,,,,,,,,,,,
5564,55.640000,,,,-0.268822,0.365564,-0.781258,-0.141060,0.358858,-0.572646,-0.601445,0.345679,0.559308,-0.521516,0.343359,0.548967,-0.234874,0.360072,-0.539517,-0.512954,0.354854,0.306293,-0.443139,0.340462,0.539321,-0.364437,0.338514,0.529112,0.697809,0.353245,-1.482268,-0.255795,0.361008,-1.745651,-0.125570,0.363898,-1.981287,-0.136657,0.358770,-1.740634,-0.016968,0.357174,-1.735088,0.647823,0.343003,-1.219331,0.877383,0.340028,-1.283355,0.705650,0.344614,-1.235370,,,,0.762606,0.342463,-1.251595,,,,0.819337,0.340763,-1.267591,,,,,,,,,,,,,,,,,,,,,
5565,55.650000,,,,-0.267954,0.365739,-0.782756,-0.140177,0.358889,-0.574171,-0.601064,0.345717,0.560189,-0.521380,0.343322,0.549837,-0.234001,0.359826,-0.540996,-0.512888,0.354835,0.307131,-0.443078,0.340421,0.540231,-0.364397,0.338519,0.529888,0.697538,0.353406,-1.479995,-0.255707,0.360889,-1.745483,-0.126377,0.365827,-1.978632,-0.136576,0.358821,-1.740354,-0.016966,0.357142,-1.734595,0.648181,0.342853,-1.217001,0.877125,0.339738,-1.281171,0.705551,0.344414,-1.233269,,,,0.762791,0.340551,-1.249123,,,,0.819301,0.340608,-1.265281,,,,,,,,,,,,,,,,,,,,,
5566,55.660000,,,,-0.267120,0.365474,-0.784362,-0.138951,0.358789,-0.576093,-0.600966,0.345722,0.560869,-0.521253,0.343301,0.550642,-0.232725,0.359799,-0.542701,-0.512879,0.354777,0.307925,-0.442998,0.340362,0.540938,-0.364339,0.338472,0.530497,0.697231,0.353480,-1.477578,-0.255441,0.360941,-1.745364,-0.125963,0.365723,-1.978401,-0.136365,0.358690,-1.740095,-0.016764,0.357101,-1.734273,0.647549,0.342804,-1.214686,0.877251,0.339993,-1.279085,0.705703,0.342157,-1.230555,,,,0.762744,0.340502,-1.246592,,,,0.819101,0.340841,-1.263156,,,,,,,,,,,,,,,,,,,,,
5567,55.670000,,,,-0.266103,0.365344,-0.786151,-0.137743,0.358772,-0.578004,-0.601027,0.345659,0.561536,-0.521193,0.343339,0.551272,-0.231001,0.360002,-0.544485,-0.512956,0.354782,0.308623,-0.442889,0.340364,0.541578,-0.364229,0.338388,0.531248,0.696915,0.353455,-1.475467,-0.255097,0.360967,-1.745264,-0.125672,0.365724,-1.978274,-0.136042,0.358764,-1.739995,-0.016398,0.357046,-1.734185,0.647482,0.342569,-1.212269,0.876878,0.339793,-1.276965,0.705533,0.342158,-1.228262,,,,0.761965,0.342364,-1.245025,,,,0.818837,0.340700,-1.260981,,,,,,,,,,,,,,,,,,,,,
5568,55.680000,,,,-0.264866,0.365293,-0.788004,-0.136322,0.358941,-0.580040,-0.600961,0.345621,0.562386,-0.521072,0.343322,0.552000,-0.229162,0.360029,-0.546881,-0.513016,0.354780,0.309378,-0.442586,0.340289,0.542261,-0.363987,0.338251,0.531888,0.696464,0.353413,-1.473446,-0.254702,0.361128,-1.745120,-0.125530,0.365526,-1.978310,-0.135453,0.358738,-1.740006,-0.016048,0.357058,-1.734327,0.647267,0.342473,-1.210427,0.876626,0.339913,-1.275038,0.704709,0.344132,-1.226761,,,,0.761692,0.342092,-1.243000,,,,0.818703,0.340664,-1.258992,,,,,,,,,,,,,,,,,,,,,
5569,55.690000,,,,-0.263483,0.365694,-0.790019,-0.134976,0.358828,-0.582032,-0.600809,0.345514,0.563351,-0.521130,0.343286,0.552657,-0.228579,0.359988,-0.548524,-0.513127,0.354877,0.310221,-0.442419,0.340361,0.542961,-0.363317,0.338275,0.532784,0.696092,0.353393,-1.471561,-0.254235,0.360970,-1.745200,-0.124179,0.363714,-1.980796,-0.134913,0.358736,-1.740162,-0.015478,0.357031,-1.734678,0.646815,0.342505,-1.208804,0.876004,0.339642,-1.272868,0.704357,0.344127,-1.224927,,,,0.761761,0.340236,-1.240626,,,,0.817910,0.340531,-1.257080,,,,,,,,,,,,,,,,,,,,,
